#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV7092	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	best hit
ASV7096	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV7101	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7106	species	Polysiphonia sp. _1stricta	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Polysiphonia sp. _1stricta	best hit
ASV711	species	Nicolea zostericola	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	Nicolea	Nicolea zostericola	best hit
ASV7112	species	Aureococcus anophagefferens	Eukaryota	Pelagophyceae	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Aureococcus	Aureococcus anophagefferens	best hit
ASV7116	species	Clausocalanus pergens	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus pergens	best hit
ASV712	species	Leitoscoloplos robustus	Eukaryota	Annelida	Polychaeta	unknown order	Orbiniidae	Leitoscoloplos	Leitoscoloplos robustus	best hit
ASV7126	genus	Cladosporium	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	no identification	lca
ASV7127	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7138	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV7139	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV7144	species	Acanthamoeba sp.	Eukaryota	Discosea	unknown class	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba sp.	best hit
ASV7155	class	Sordariomycetes	Fungi	Ascomycota	Sordariomycetes	no identification	no identification	no identification	no identification	lca
ASV7158	species	Calanus finmarchicus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus finmarchicus	best hit
ASV717	species	uncultured Jaminaea	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	unknown family	unknown genus	uncultured Jaminaea	lca
ASV7172	species	Polygordius jouinae	Eukaryota	Annelida	Polychaeta	unknown order	Polygordiidae	Polygordius	Polygordius jouinae	best hit
ASV7174	species	Ascomycota sp.	Fungi	Ascomycota	unknown class	unknown order	unknown family	unknown genus	Ascomycota sp.	lca
ASV7181	species	Trieres chinensis	Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	Parodontellaceae	Trieres	Trieres chinensis	lca
ASV7196	species	Melosira nummuloides	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira nummuloides	best hit
ASV7197	species	Rhithrogena impersonata	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Rhithrogena	Rhithrogena impersonata	best hit
ASV7198	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV72	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7210	species	Chironomidae sp. BIOUG22004-D05	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Chironomidae sp. BIOUG22004-D05	best hit
ASV723	species	Baetis tricaudatus	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis tricaudatus	best hit
ASV7230	species	Citharichthys arctifrons	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys arctifrons	best hit
ASV7231	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7232	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7233	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV7237	species	Spiophanes cf. kroyeri VVP-2020	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Spiophanes	Spiophanes cf. kroyeri VVP-2020	best hit
ASV7239	species	Membranipora membranacea	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora membranacea	best hit
ASV724	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7242	genus	Candidatus Pelagibacter	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV7247	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	lca
ASV725	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7251	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7256	species	Verticillium nonalfalfae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium nonalfalfae	lca
ASV7259	species	Phylocentropus lucidus	Eukaryota	Arthropoda	Insecta	Trichoptera	Dipseudopsidae	Phylocentropus	Phylocentropus lucidus	best hit
ASV7272	species	Membranipora membranacea	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora membranacea	best hit
ASV7274	species	Paraleptophlebia adoptiva	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Paraleptophlebia	Paraleptophlebia adoptiva	best hit
ASV728	species	Mytilus trossulus	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus trossulus	best hit
ASV729	species	Phyllophora pseudoceranoides	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Phyllophora	Phyllophora pseudoceranoides	best hit
ASV7294	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7298	species	Hecatonema maculans	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Hecatonema	Hecatonema maculans	best hit
ASV730	species	Thalassionema nitzschioides	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema nitzschioides	best hit
ASV7323	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7332	genus	Cochliopodium	Eukaryota	Discosea	unknown class	Himatismenida	Cochliopodiidae	Cochliopodium	no identification	lca
ASV7335	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV7336	species	Synura sp.	Eukaryota	Synurophyceae	Synurophyceae	Synurales	Mallomonadaceae	Synura	Synura sp.	lca
ASV7337	species	Bryocamptus zschokkei	Eukaryota	Arthropoda	Hexanauplia	Harpacticoida	Canthocamptidae	Bryocamptus	Bryocamptus zschokkei	best hit
ASV7341	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7348	species	Attheya longicornis	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Attheyaceae	Attheya	Attheya longicornis	lca
ASV7350	species	Tanypodinae sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Tanypodinae sp. BOLD-2016	best hit
ASV7352	species	Phytophthora richardiae	Eukaryota	Oomycota	unknown class	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora richardiae	lca
ASV7355	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7357	species	Chloroparvula pacifica	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	Chloroparvula pacifica	best hit
ASV7359	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7360	species	Scytosiphon lomentaria	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Scytosiphonaceae	Scytosiphon	Scytosiphon lomentaria	best hit
ASV7361	species	Chrysochromulina parva	Eukaryota	Haptophyta	unknown class	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina parva	best hit
ASV7369	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7374	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV738	species	Temora longicornis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Temora	Temora longicornis	best hit
ASV7384	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV739	species	Lepidostoma pictile	Eukaryota	Arthropoda	Insecta	Trichoptera	Lepidostomatidae	Lepidostoma	Lepidostoma pictile	best hit
ASV7398	species	Strongylocentrotus droebachiensis	Eukaryota	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus droebachiensis	best hit
ASV740	class	Sagittoidea	Eukaryota	Chaetognatha	Sagittoidea	no identification	no identification	no identification	no identification	lca
ASV7402	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7403	species	Acrochaetium secundatum	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	Acrochaetium secundatum	lca
ASV7406	species	Eucheuma denticulatum	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Solieriaceae	Eucheuma	Eucheuma denticulatum	lca
ASV7409	order	unknown order	Fungi	Ascomycota	Leotiomycetes	unknown order	no identification	no identification	no identification	lca
ASV7419	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7421	species	Skeletonema menzelii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema menzelii	best hit
ASV7426	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7432	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7436	genus	Korotnevella	Eukaryota	Discosea	Flabellinia	Dactylopodida	Paramoebidae	Korotnevella	no identification	lca
ASV7437	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV744	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV7451	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV7453	species	Acrochaetium sp. 1NL	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	Acrochaetium sp. 1NL	best hit
ASV7460	species	Hydropsyche alternans	Eukaryota	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche alternans	best hit
ASV7465	species	Calanus finmarchicus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus finmarchicus	best hit
ASV7468	species	Homarus americanus	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus	best hit
ASV7474	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV7478	species	Rhodomela lycopodioides	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Rhodomela	Rhodomela lycopodioides	best hit
ASV748	phylum	unknown phylum	Eukaryota	unknown phylum	no identification	no identification	no identification	no identification	no identification	lca
ASV7482	species	Ophiopholis aculeata	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	Ophiopholis	Ophiopholis aculeata	best hit
ASV7488	species	Flavobacterium eburneipallidum	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium eburneipallidum	lca
ASV7499	species	uncultured diatom	Eukaryota	Bacillariophyta	unknown class	unknown order	unknown family	unknown genus	uncultured diatom	best hit
ASV75	species	Pleuromamma borealis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Pleuromamma	Pleuromamma borealis	best hit
ASV7503	species	Enchytraeus buchholzi complex sp. CEF	Eukaryota	Annelida	Clitellata	Enchytraeida	Enchytraeidae	Enchytraeus	Enchytraeus buchholzi complex sp. CEF	lca
ASV7505	species	Alphaproteobacteria bacterium US3C007	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	unknown order	unknown family	unknown genus	Alphaproteobacteria bacterium US3C007	best hit
ASV7506	species	Calanus finmarchicus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus finmarchicus	lca
ASV7515	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV7518	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV7520	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV7523	species	Fucus serratus	Eukaryota	Phaeophyceae	Phaeophyceae	Fucales	Fucaceae	Fucus	Fucus serratus	best hit
ASV7524	species	Chordariaceae sp.	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	unknown genus	Chordariaceae sp.	best hit
ASV7531	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV7534	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV7543	order	Hypocreales	Fungi	Ascomycota	Sordariomycetes	Hypocreales	no identification	no identification	no identification	lca
ASV7549	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV7552	genus	Pedobacter	Pseudomonadati	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	no identification	lca
ASV7565	genus	Fistulifera	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Fistulifera	no identification	lca
ASV7569	genus	Leohumicola	Fungi	Ascomycota	Leotiomycetes	unknown order	unknown family	Leohumicola	no identification	lca
ASV7570	species	Pylaiella washingtoniensis	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Acinetosporaceae	Pylaiella	Pylaiella washingtoniensis	best hit
ASV7574	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	lca
ASV7583	species	Centropyxis blatta	Eukaryota	Tubulinea	Elardia	Arcellinida	Centropyxidae	Centropyxis	Centropyxis blatta	lca
ASV7584	phylum	Arthropoda	Eukaryota	Arthropoda	no identification	no identification	no identification	no identification	no identification	lca
ASV7586	species	Thalassiosira nordenskioeldii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira nordenskioeldii	best hit
ASV7598	species	Micromonas pusilla CCMP1545	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla CCMP1545	best hit
ASV7599	species	Ptilostomis semifasciata	Eukaryota	Arthropoda	Insecta	Trichoptera	Phryganeidae	Ptilostomis	Ptilostomis semifasciata	best hit
ASV76	species	Scytosiphon promiscuus	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Scytosiphonaceae	Scytosiphon	Scytosiphon promiscuus	best hit
ASV7605	species	Spiophanes cf. kroyeri VVP-2020	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Spiophanes	Spiophanes cf. kroyeri VVP-2020	best hit
ASV7624	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7625	species	Baetis tricaudatus	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis tricaudatus	best hit
ASV7636	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7645	species	Candidatus Pelagibacter sp. Uisw_094	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. Uisw_094	lca
ASV7655	genus	Flavobacterium	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	no identification	lca
ASV7658	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	lca
ASV7669	species	Calanus sp. sp. BOLD:AAD2449	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus sp. sp. BOLD:AAD2449	best hit
ASV767	species	Balanus crenatus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus	best hit
ASV7670	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV7673	species	Phaeocystis antarctica	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis antarctica	lca
ASV7677	species	Megaptera novaeangliae	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	Megaptera novaeangliae	best hit
ASV7679	species	Antocha sp. BOLD:AAI4397	Eukaryota	Arthropoda	Insecta	Diptera	Limoniidae	Antocha	Antocha sp. BOLD:AAI4397	best hit
ASV7681	species	Rheocricotopus sp. BIOUG20922-G08	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Rheocricotopus	Rheocricotopus sp. BIOUG20922-G08	best hit
ASV7682	species	Micromonas pusilla	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla	best hit
ASV7684	species	Bradabyssa aff. villosa CMC01	Eukaryota	Annelida	Polychaeta	Terebellida	Flabelligeridae	Bradabyssa	Bradabyssa aff. villosa CMC01	best hit
ASV7688	species	Limoniidae sp. BBTIP096-10	Eukaryota	Arthropoda	Insecta	Diptera	Limoniidae	unknown genus	Limoniidae sp. BBTIP096-10	best hit
ASV769	species	Phaeocystis antarctica	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis antarctica	lca
ASV7691	species	Phaeocystis globosa	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa	best hit
ASV7693	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV7695	species	Limnephilus moestus	Eukaryota	Arthropoda	Insecta	Trichoptera	Limnephilidae	Limnephilus	Limnephilus moestus	best hit
ASV7696	species	Achlya racemosa	Eukaryota	Oomycota	unknown class	Saprolegniales	Saprolegniaceae	Achlya	Achlya racemosa	lca
ASV77	species	Clausocalanus pergens	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus pergens	best hit
ASV7712	species	Zymoseptoria tritici	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria tritici	lca
ASV7713	species	Chydorus brevilabris	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	Chydorus	Chydorus brevilabris	best hit
